Position (1-based)	Max Base Frequency	Shannon Entropy
9247	74076	0.08088399181159571
9248	74078	0.08069667989523094
9249	74076	0.08114128157507298
9250	74075	0.0812021147996296
9251	74049	0.08581368609359856
9252	74073	0.08127390640559755
9253	74070	0.08177516082053113
9254	74071	0.0813186466382213
9255	74068	0.08174109896852909
9256	74070	0.08141205210725302
9257	74065	0.08227903379880609
9258	74068	0.08174109896852909
9259	74052	0.08465017808213747
9260	74065	0.08252682254655133
9261	74071	0.0813186466382213
9262	74069	0.0815054243849742
9263	74071	0.08146088328673413
9264	74035	0.08725919900341628
9265	74057	0.08398719003873009
9266	74063	0.08271200987831455
9267	74058	0.08358882513958356
9268	74071	0.0813186466382213
9269	74074	0.0811803678670211
9270	74072	0.08148283011515803
9271	74072	0.08122520792159041
9272	74022	0.08585747650063956
9273	74011	0.08686605773756788
9274	73990	0.09037832402847228
9275	74069	0.0815054243849742
9276	74065	0.08187858270182855
9277	74072	0.08122520792159041
9278	74071	0.0817803870795927
9279	74074	0.0810382305194122
9280	74067	0.08233832764709882
9281	74072	0.08122520792159041
9282	74069	0.0815054243849742
9283	74065	0.0822790337988061
9284	74067	0.08183443785049946
9285	74067	0.08169206959068004
9286	73927	0.10122108318554804
9287	74061	0.08250955802578774
9288	74061	0.08225121441133065
9289	74055	0.08327301257192597
9290	74058	0.08281563468553885
9291	74025	0.08840982136624242
9292	74057	0.08276601643931263
9293	74061	0.08225121441133065
9294	74059	0.08257996270750873
9295	74058	0.08278888276943286
9296	74058	0.08253034472185433
9297	74058	0.08253034472185433
9298	74036	0.08614011421616476
9299	74040	0.0841990285296469
9300	74035	0.08502719814116783
9301	74018	0.08780641316595962
9302	74023	0.08698862410728951
9303	74027	0.0859603947168147
9304	74022	0.08600126665460009
9305	74025	0.0855817668894771
9306	74024	0.08567370087172996
9307	74018	0.08669311661010301
9308	74023	0.08613319023828979
9309	74027	0.08539780634744307
9310	74074	0.08140094168666102
9311	74105	0.07812269821804857
9312	74114	0.0772699837627675
9313	74002	0.08795054000858005
9314	74069	0.08178999658692711
9315	74105	0.07812269821804857
9316	74116	0.07833350721996357
9317	74132	0.07555579068332459
9318	74133	0.07546020912292892
9319	73964	0.09872360738990275
9320	74131	0.07565133515623298
9321	74130	0.07574684261179741
9322	74128	0.07619147137465407
9323	74131	0.07565133515623298
9324	74133	0.07546020912292892
9325	74137	0.07507751059417912
9326	74138	0.07537454028565319
9327	74141	0.0746942129837472
9328	74126	0.07648578179109905
9329	74114	0.07866179757004732
9330	74131	0.07579148167360109
9331	74132	0.07555579068332459
9332	74124	0.07686547149920654
9333	74113	0.078889747109639
9334	74134	0.07550462622895907
9335	74128	0.07643495190674919
9336	74129	0.07584231311989484
9337	74130	0.0760004204874562
9338	74133	0.07546020912292892
9339	74133	0.0757135658237495
9340	74124	0.07735252428923256
9341	74133	0.07581671534917242
9342	74137	0.07507751059417912
9343	74136	0.0753132028859791
9344	69238	0.42647976085478795
9345	74137	0.07507751059417912
9346	74137	0.07521743508684382
9347	74140	0.07479009380172755
9348	74136	0.07588933215868704
9349	74141	0.07494697361241628
9350	74142	0.0748777318190016
9351	74143	0.07464203796548947
9352	74140	0.0754209472680543
9353	74122	0.07833955599547951
9354	74142	0.07459829443472835
9355	74142	0.07473803193528658
9356	74142	0.07459829443472835
9357	74139	0.0748859369612839
9358	74136	0.0753132028859791
9359	74138	0.07498174253474985
9360	74112	0.07929811890766425
9361	74135	0.0752689344577581
9362	74134	0.07536459040463386
9363	74128	0.07607800332921512
9364	74127	0.07617343669913146
9365	74107	0.07973098242709444
9366	74130	0.07574684261179741
9367	74129	0.07584231311989484
9368	74128	0.07593774675013712
9369	74125	0.07667806473078302
9370	74124	0.076773497319701
9371	74119	0.07759763079840622
9372	74126	0.07612850365418512
9373	74120	0.07758190857710004
9374	74127	0.07603314357187184
9375	74130	0.07574684261179741
9376	74130	0.0760004204874562
9377	74086	0.08110997468908454
9378	74098	0.07878394228096167
9379	74092	0.07999057310002997
9380	74101	0.07850076227841667
9381	74102	0.07840629896637608
9382	74102	0.07840629896637608
9383	74102	0.0785474840007049
9384	74099	0.07932933997515178
9385	74097	0.07901962441854976
9386	74096	0.07911394772213315
9387	74134	0.07572098551290657
9388	74135	0.07554889491748125
9389	74132	0.07600900011111217
9390	74136	0.07517324121134852
9391	74093	0.08213841339600506
9392	74129	0.07598253308143978
9393	74128	0.07593774675013712
9394	74126	0.07626883326053707
9395	74126	0.07612850365418512
9396	74123	0.07641436415155071
9397	74117	0.07748390514281059
9398	74115	0.07742972438616894
9399	74120	0.07684044350087633
9400	74118	0.07734532228316696
9401	74123	0.07641436415155071
9402	74128	0.07607800332921512
9403	74126	0.07626883326053707
9404	74128	0.07607800332921512
9405	74131	0.07565133515623298
9406	74132	0.07569590037351698
9407	74129	0.07643603769157437
9408	74133	0.07560028191553028
9409	74112	0.07941683915183306
9410	74135	0.07540893324285068
9411	74134	0.07572098551290657
9412	74128	0.07701219773451481
9413	74139	0.07488593696128391
9414	74141	0.0746942129837472
9415	74139	0.07488593696128391
9416	74120	0.07816040640640767
9417	74134	0.07550462622895907
9418	74098	0.08135982357922258
9419	74125	0.07710419757665656
9420	74134	0.07536459040463386
9421	74136	0.0753132028859791
9422	74134	0.07561787309794565
9423	74134	0.07550462622895907
9424	69300	0.42165667220974007
9425	74132	0.07569590037351698
9426	74128	0.07629480538938109
9427	74121	0.07732471349431894
9428	74123	0.07641436415155071
9429	74106	0.07954083071696014
9430	73888	0.10719294152411568
9431	74093	0.08148669274828825
9432	74121	0.07674526634880874
9433	74115	0.07731578564827286
9434	74112	0.07791583689604006
9435	74106	0.07866637793791022
9436	74106	0.07891462190978357
9437	74115	0.07731578564827286
9438	74036	0.08913228591369426
9439	74110	0.07810571975231843
9440	74109	0.07846197238766528
9441	74114	0.07766541095060871
9442	74114	0.07772581005399333
9443	74105	0.07920545457785963
9444	74110	0.07764932379013975
9445	74103	0.07917716181175993
9446	74107	0.07843368170479013
9447	74097	0.080141137699202
9448	74083	0.08241008287991015
9449	74110	0.07779022787415683
9450	74115	0.07717505925827195
9451	74089	0.08166813030570363
9452	74113	0.07736487240275672
9453	74115	0.07717505925827195
9454	74111	0.07819176289790124
9455	74115	0.07742972438616894
9456	74093	0.08051654101693768
9457	74103	0.0784529506994138
9458	74100	0.07859519055987682
9459	74077	0.08075751364080122
9460	74067	0.08169206959068004
9461	74025	0.0855817668894771
9462	74011	0.08686605773756788
9463	73973	0.09058620236790864
9464	73808	0.1048793335364573
9465	73622	0.12053829097055647
9466	73444	0.13490589580360357
9467	73272	0.14829955775446604
9468	73256	0.14952327199968873
9469	73262	0.149064802755776
9470	73246	0.15028626466476705
9471	73244	0.15043869549117062
9472	73217	0.1526507051422852
9473	73210	0.154173710685224
9474	73106	0.16883003784767175
9475	73183	0.1563770982721747
9476	73164	0.1566513540829235
9477	73104	0.16581401356644462
9478	73168	0.15635072898892124
9479	73134	0.1607857573189215
9480	73153	0.15731652931928136
9481	73149	0.15826343136504128
9482	73154	0.157241550519884
9483	73115	0.1638005243201605
9484	73135	0.15882460102840004
9485	73120	0.15994440457919615
9486	73109	0.1610221439739953
9487	73066	0.16787766056616926
9488	73085	0.16238478540114942
9489	73099	0.16164165676289421
9490	73103	0.161210025428103
9491	72861	0.19212656267693293
9492	73089	0.1620882833238832
9493	73080	0.16275513073557135
9494	73082	0.16276837709401096
9495	73080	0.163175607068047
9496	73008	0.17302631924681122
9497	73079	0.16336761575821784
9498	73087	0.16223655948896934
9499	73105	0.1619002325547074
9500	73124	0.15994093373744853
9501	73140	0.16000242439783283
9502	73148	0.15852695246790194
9503	73146	0.15979941842717565
9504	73165	0.15641591647198275
9505	73165	0.15641591647198275
9506	73170	0.15604010070462104
9507	73167	0.15668281552662544
9508	73161	0.15787493819336268
9509	73169	0.15653239811388053
9510	73173	0.1561080820061589
9511	73178	0.1554381060257918
9512	73178	0.1554381060257918
9513	73172	0.1563066724673465
9514	73175	0.1556639536893838
9515	73170	0.1571975384235699
9516	73183	0.15506142673198037
9517	73188	0.15468441332620664
9518	73183	0.1565664437874403
9519	73198	0.154222352787405
9520	73183	0.1562798957202258
9521	73154	0.16091370822695247
9522	73198	0.1539293797108093
9523	73198	0.1543821954077102
9524	73204	0.1542267914683953
9525	73210	0.1538763855215034
9526	73177	0.15992222334012143
9527	73234	0.15120001535341748
9528	73231	0.1514281411107995
9529	73144	0.16462800127971336
9530	73227	0.15274472948783716
9531	73229	0.15187229895288923
9532	73173	0.16084413002231154
9533	73239	0.1508195289475906
9534	68514	0.49090692969298216
9535	73264	0.14920305087664337
9536	73266	0.14875887459269543
9537	73266	0.14875887459269543
9538	73261	0.14930026593390866
9539	73259	0.14929410072379168
9540	73260	0.14921768215787248
9541	73228	0.1549790888498599
9542	73258	0.14937050521281842
9543	72971	0.1708060237481248
9544	72979	0.17017043691543945
9545	72980	0.17009761864254522
9546	72983	0.16987909312597188
9547	72979	0.1703330073972053
9548	72979	0.17017043691543945
9549	72979	0.1703330073972053
9550	73184	0.15540257106089292
9551	73186	0.1548352588531469
9552	73191	0.1544580444454417
9553	73114	0.16087990210373762
9554	73117	0.1606562535265801
9555	73093	0.16195279151774808
9556	73087	0.16223655948896934
9557	73083	0.16258509727007542
9558	73084	0.16251100340330027
9559	71459	0.3130398960943123
9560	73087	0.1627088279193509
9561	73032	0.17136455810686446
9562	73085	0.16433438770780723
9563	73107	0.16080336540113258
9564	73109	0.16065455828824352
9565	72956	0.18234464282830498
9566	73133	0.15881336494415735
9567	73130	0.1598464568092208
9568	73144	0.15815132105443566
9569	73163	0.15672647731879102
9570	73169	0.15611529032299343
9571	73171	0.15671238053098027
9572	73177	0.15580692726919193
9573	73186	0.1548352588531469
9574	73186	0.1548352588531469
9575	73175	0.1561176764368694
9576	73158	0.15710189570574049
9577	73161	0.15713375004610364
9578	73159	0.15686645967738855
9579	73167	0.15626562984497017
9580	73166	0.15787065399208994
9581	73185	0.15491066152538116
9582	73188	0.1550044023066867
9583	73210	0.1531812662448481
9584	73206	0.15427183281471382
9585	73230	0.1516635961216563
9586	73250	0.1519234884372174
9587	73150	0.166264776435424
9588	73288	0.1474844804004191
9589	73314	0.14522816459248353
9590	73315	0.14528242976288255
9591	73322	0.1444518175289106
9592	73310	0.14705401275654206
9593	73339	0.14313526411659583
9594	73346	0.14259190405837566
9595	73343	0.1433491542819429
9596	73352	0.14253507917015257
9597	73361	0.14142508208631488
9598	73345	0.144585993104419
9599	73374	0.1404110777737365
9600	73380	0.13994220434442967
9601	73382	0.1399430550971837
9602	73384	0.1396293144882241
9603	73372	0.14178898553690403
9604	73388	0.13947335141664563
9605	73386	0.13947277700430608
9606	73388	0.13931617768922944
9607	73387	0.1393944850816453
9608	73390	0.13915951644715635
9609	73407	0.13782538192002378
9610	73458	0.13395156015048357
9611	73307	0.15485457900019736
9612	73468	0.13300036814117913
9613	73466	0.133159522671314
9614	73301	0.15587231279882982
9615	73460	0.13521756959670012
9616	73483	0.1318045970116243
9617	73486	0.13156499301311536
9618	73488	0.13140517325688536
9619	73490	0.1315296273726052
9620	73499	0.13052496146725093
9621	73496	0.1307652217218572
9622	73494	0.13154729629917014
9623	73502	0.13028454873985248
9624	73503	0.13020437721383737
9625	73499	0.13092752565229818
9626	73506	0.1299637605821503
9627	73510	0.12964269973748943
9628	73508	0.1302422250698218
9629	73454	0.13904726129701825
9630	73522	0.1289611377410162
9631	73527	0.12843005927682
9632	73525	0.12843627688126297
9633	73531	0.12795261910748262
9634	73533	0.1287040953594369
9635	73540	0.1273806644498203
9636	73540	0.12750860382855728
9637	73543	0.12713807597818466
9638	73537	0.1284789484981007
9639	73465	0.13323907521106412
9640	73459	0.13444471262307597
9641	73463	0.1336833561829905
9642	73463	0.1339150128149052
9643	73469	0.13393329455674174
9644	73487	0.13148509152011847
9645	73498	0.1306050651409999
9646	73507	0.13016729464491486
9647	73516	0.1291605951311861
9648	73497	0.13068515188774385
9649	73502	0.13028454873985248
9650	73488	0.1321309938198991
9651	73506	0.1305847423937236
9652	73451	0.13894879872324542
9653	73500	0.1318881557533557
9654	73528	0.12819452615991045
9655	73530	0.12803327218703844
9656	73526	0.1296385429326095
9657	73533	0.12880249704178146
9658	73552	0.12625485771043649
9659	73563	0.12536244069232771
9660	73570	0.12479341147465141
9661	73555	0.12794108195816536
9662	73579	0.12406050341001366
9663	73584	0.12365269673271934
9664	73583	0.12373429452835015
9665	73568	0.1264836041143064
9666	73582	0.12409704017159777
9667	73584	0.12380662874437257
9668	73631	0.11979670209647039
9669	73632	0.11971420813224053
9670	73647	0.11847449542142363
9671	73641	0.12008381027643633
9672	73651	0.11814317126597146
9673	73650	0.11822603145232766
9674	73651	0.11814317126597146
9675	73642	0.11888821454154523
9676	73609	0.12417126836604198
9677	73635	0.11946661152248012
9678	73387	0.15149178911720101
9679	73620	0.12237651120549728
9680	73642	0.11888821454154523
9681	73647	0.11847449542142363
9682	73647	0.11847449542142363
9683	73641	0.119680419331641
9684	73615	0.12366959673530245
9685	73641	0.119680419331641
9686	73650	0.11822603145232766
9687	73650	0.11822603145232766
9688	73652	0.1182129583793652
9689	73649	0.11858754983088247
9690	73647	0.11937503672161336
9691	73655	0.11785494618425965
9692	73658	0.11760595645098774
9693	73395	0.15129683587614098
9694	73644	0.1208411214121386
9695	73669	0.11664834098620797
9696	73675	0.11614864329484595
9697	73672	0.11729523399276866
9698	73678	0.116885647498458
9699	73683	0.11615101700083313
9700	73674	0.12158226973160481
9701	73755	0.1099108339919515
9702	73762	0.10897052064267264
9703	73764	0.10864973565877079
9704	73767	0.10854435130683653
9705	73736	0.11102687449816409
9706	73733	0.11225759290769338
9707	73672	0.12136914082172072
9708	73750	0.11011501237034808
9709	73754	0.10950065723163761
9710	73733	0.11167003542672158
9711	73725	0.11343824107424391
9712	73728	0.11318994393314061
9713	73740	0.11068831447548283
9714	73643	0.1251050266559374
9715	73740	0.11096333280554428
9716	73744	0.11034941319161765
9717	73742	0.11082059237674069
9718	73741	0.11114339157011555
9719	73744	0.11065101434716573
9720	73752	0.10967058091460001
9721	73738	0.11183371048804988
9722	73746	0.11017983411531736
9723	73731	0.11326470896235867
9724	73681	0.12045810093672141
9725	73751	0.10975551033170787
9726	73754	0.10950065723163761
9727	73752	0.11016600914493395
9728	73753	0.10958562988912189
9729	73749	0.10992530443509746
9730	73742	0.11051890658328112
9731	73738	0.11085763705258952
9732	73721	0.11229346009105186
9733	73706	0.11494911444560899
9734	73723	0.112124855360625
9735	73725	0.1119561668502995
9736	73727	0.1117873943823744
9737	73729	0.11200825251287451
9738	71544	0.3020555509168336
9739	73732	0.11175462149717894
9740	73734	0.11119602699497129
9741	73728	0.11257852545427748
9742	73732	0.11175462149717894
9743	73738	0.11085763705258952
9744	73756	0.10948120235498153
9745	73721	0.11517492383586822
9746	73752	0.11086156115939497
9747	73763	0.10873492594792994
9748	73765	0.10871488484923969
9749	73717	0.11639890066382236
9750	73760	0.11028556505107952
9751	73772	0.10851462433729263
9752	73772	0.10796742306122191
9753	73771	0.10858998059699258
9754	73605	0.13099717097250124
9755	73776	0.10762573735715861
9756	73724	0.11601994725173545
9757	73773	0.10803222206301943
9758	73800	0.10556811052633469
9759	73803	0.10530999092208505
9760	73787	0.1079874869228289
9761	73795	0.10693196742110153
9762	73805	0.10540997116952878
9763	73787	0.10859800340419296
9764	73820	0.10384340154458963
9765	73822	0.1036704206690563
9766	73819	0.10392985695183748
9767	73822	0.1036704206690563
9768	73826	0.1034731699271626
9769	73831	0.10303972057408904
9770	73838	0.10228318526675256
9771	73868	0.09966556513208545
9772	73872	0.09931488405443323
9773	73878	0.09893585826988707
9774	73951	0.09230466772882465
9775	73990	0.0887814414215748
